Gray Images
Image	Object	Volume_mm3	Min	Max	Mean	Std	
kirby127a_3_1_ax.img	GP_R	1478	168.0000	273.0000	225.6158	12.9086	
kirby127a_3_1_ax.img	Thalamus_L	6342	38.0000	268.0000	192.1482	24.4523	
kirby127a_3_1_ax.img	Thalamus_R	6372	34.0000	265.0000	194.3232	27.0116	
kirby127a_3_1_ax.img	BasalForebrain_L	3341	15.0000	295.0000	196.2076	43.2780	
kirby127a_3_1_ax.img	BasalForebrain_R	3306	10.0000	335.0000	192.5140	41.6949	
kirby127a_3_1_ax.img	midbrain_L	4943	57.0000	296.0000	228.3875	27.4134	
kirby127a_3_1_ax.img	midbrain_R	5325	55.0000	307.0000	233.1521	30.6334	
kirby127a_3_1_ax.img	Cerebellum_R	58504	2.0000	255.0000	119.9705	35.1870	
kirby127a_3_1_ax.img	Cerebellum_L	59435	3.0000	235.0000	109.3871	32.7480	
kirby127a_3_1_ax.img	Pons_L	7491	35.0000	275.0000	219.5655	27.2021	
kirby127a_3_1_ax.img	Pons_R	8033	61.0000	299.0000	228.0194	25.8863	
kirby127a_3_1_ax.img	Medulla_L	2403	25.0000	283.0000	196.0509	37.1295	
kirby127a_3_1_ax.img	Medulla_R	2571	12.0000	286.0000	203.4001	35.8340	
kirby127a_3_1_ax.img	ant_DPWM_L	27258	9.0000	257.0000	197.5643	20.6657	
kirby127a_3_1_ax.img	ant_DPWM_R	28772	11.0000	263.0000	198.6765	17.9970	
kirby127a_3_1_ax.img	post_DPWM_L	5184	2.0000	227.0000	179.5306	29.0010	
kirby127a_3_1_ax.img	post_DPWM_R	4421	15.0000	235.0000	196.1485	34.4382	
kirby127a_3_1_ax.img	CorpusCallosum_L	12130	15.0000	304.0000	211.2458	31.5447	
kirby127a_3_1_ax.img	CorpusCallosum_R	13167	11.0000	300.0000	216.2090	32.5390	
kirby127a_3_1_ax.img	inf_DPWM_L	19522	11.0000	261.0000	186.0115	27.1050	
kirby127a_3_1_ax.img	inf_DPWM_R	18533	10.0000	285.0000	207.8917	31.5919	
kirby127a_3_1_ax.img	InternalCapsule_L	5733	142.0000	278.0000	218.1388	19.4769	
kirby127a_3_1_ax.img	InternalCapsule_R	5824	131.0000	271.0000	222.8739	16.3173	
kirby127a_3_1_ax.img	LimbicWM_L	7272	13.0000	276.0000	193.9672	37.1510	
kirby127a_3_1_ax.img	LimbicWM_R	7721	14.0000	287.0000	198.2777	40.9177	
kirby127a_3_1_ax.img	AnteriorLateralVentricle_L	15521	0.0000e+00	258.0000	30.9837	28.0516	
kirby127a_3_1_ax.img	PosteriorLateralVentricle_L	4977	0.0000e+00	230.0000	27.4741	27.9549	
kirby127a_3_1_ax.img	InferiorLateralVentricle_L	834	1.0000	193.0000	70.6230	42.9697	
kirby127a_3_1_ax.img	AnteriorLateralVentricle_R	14214	0.0000e+00	224.0000	33.2512	29.4885	
kirby127a_3_1_ax.img	PosteriorLateralVentricle_R	4220	0.0000e+00	245.0000	33.9477	36.6156	
kirby127a_3_1_ax.img	InferiorLateralVentricle_R	909	0.0000e+00	242.0000	72.3567	48.0762	
kirby127a_3_1_ax.img	III_ventricle	2418	6.0000	214.0000	73.2938	35.4151	
kirby127a_3_1_ax.img	CerebellumWM_R	13373	84.0000	265.0000	204.2113	25.9861	
kirby127a_3_1_ax.img	CerebellumWM_L	12568	70.0000	250.0000	187.2366	23.5368	
kirby127a_3_1_ax.img	FrontSul_L	15004	0.0000e+00	116.0000	28.9511	16.5722	
kirby127a_3_1_ax.img	FrontSul_R	11232	0.0000e+00	99.0000	27.6766	17.3101	
kirby127a_3_1_ax.img	CentralSul_L	2159	0.0000e+00	92.0000	25.2674	15.2438	
kirby127a_3_1_ax.img	CentralSul_R	1750	1.0000	91.0000	31.6001	17.4947	
kirby127a_3_1_ax.img	SylAntInsularSul_L	1589	1.0000	137.0000	33.0325	20.1865	
kirby127a_3_1_ax.img	SylAntInsularSul_R	1175	2.0000	108.0000	35.8887	19.6852	
kirby127a_3_1_ax.img	SylPostInsularSul_L	1598	1.0000	135.0000	31.4974	18.8025	
kirby127a_3_1_ax.img	SylPostInsularSul_R	1462	1.0000	132.0000	36.0690	20.6196	
kirby127a_3_1_ax.img	SylExtSMG_L	640	0.0000e+00	69.0000	23.2345	15.5229	
kirby127a_3_1_ax.img	SylExtSMG_R	288	1.0000	68.0000	28.7958	16.0944	
kirby127a_3_1_ax.img	ParietSul_L	8739	0.0000e+00	88.0000	27.4541	16.8708	
kirby127a_3_1_ax.img	ParietSul_R	9728	0.0000e+00	98.0000	28.8671	18.0696	
kirby127a_3_1_ax.img	CinguSul_L	1173	1.0000	103.0000	45.2682	19.0120	
kirby127a_3_1_ax.img	CinguSul_R	1419	1.0000	133.0000	42.3173	21.0417	
kirby127a_3_1_ax.img	OcciptSul_L	1934	0.0000e+00	112.0000	32.0993	19.2229	
kirby127a_3_1_ax.img	OcciptSul_R	2054	0.0000e+00	120.0000	34.5400	19.9960	
kirby127a_3_1_ax.img	TempSul_L	1139	1.0000	97.0000	34.5616	17.1574	
kirby127a_3_1_ax.img	TempSul_R	910	2.0000	161.0000	37.2256	16.8987	
kirby127a_3_1_ax.img	IV_ventricle	2700	3.0000	227.0000	64.2627	40.7481	



Type2-L5 Statistics

kirby127a_3_1_ax.img	SF_L	21348	9.0000	211.0000	102.1185	43.3292	
kirby127a_3_1_ax.img	SF_R	17691	4.0000	207.0000	104.3093	42.5520	
kirby127a_3_1_ax.img	SF_PFC_L	21706	4.0000	226.0000	118.0729	50.6456	
kirby127a_3_1_ax.img	SF_PFC_R	20277	6.0000	219.0000	117.2865	47.8376	
kirby127a_3_1_ax.img	SF_pole_L	3590	8.0000	215.0000	101.0993	37.5126	
kirby127a_3_1_ax.img	SF_pole_R	5684	7.0000	210.0000	101.5798	34.8683	
kirby127a_3_1_ax.img	MF_L	16964	4.0000	208.0000	104.6143	43.9945	
kirby127a_3_1_ax.img	MF_R	18521	14.0000	212.0000	108.4530	42.8586	
kirby127a_3_1_ax.img	MF_DPFC_L	21212	4.0000	222.0000	100.7383	42.5655	
kirby127a_3_1_ax.img	MF_DPFC_R	22606	0.0000e+00	223.0000	105.3232	41.7120	
kirby127a_3_1_ax.img	IF_opercularis_L	6453	9.0000	211.0000	112.7266	46.4546	
kirby127a_3_1_ax.img	IF_opercularis_R	7904	10.0000	217.0000	129.5644	48.8465	
kirby127a_3_1_ax.img	IF_orbitalis_L	7970	7.0000	230.0000	126.8493	50.0270	
kirby127a_3_1_ax.img	IF_orbitalis_R	6352	8.0000	226.0000	124.5462	47.8384	
kirby127a_3_1_ax.img	IF_triangularis_L	8944	10.0000	217.0000	132.6027	49.4827	
kirby127a_3_1_ax.img	IF_triangularis_R	7332	3.0000	211.0000	129.9561	46.9873	
kirby127a_3_1_ax.img	LFO_L	7227	9.0000	242.0000	124.9628	43.3829	
kirby127a_3_1_ax.img	LFO_R	6482	9.0000	234.0000	121.6136	39.3676	
kirby127a_3_1_ax.img	MFO_L	7052	3.0000	260.0000	137.6176	48.0824	
kirby127a_3_1_ax.img	MFO_R	6816	15.0000	259.0000	129.3294	40.9177	
kirby127a_3_1_ax.img	R_L	9149	6.0000	374.0000	131.7501	47.2118	
kirby127a_3_1_ax.img	R_R	9716	6.0000	278.0000	135.9816	46.8207	
kirby127a_3_1_ax.img	PoC_L	19140	3.0000	203.0000	105.3707	39.6044	
kirby127a_3_1_ax.img	PoC_R	20064	3.0000	209.0000	111.4136	41.0440	
kirby127a_3_1_ax.img	PrC_L	26810	3.0000	214.0000	107.3093	41.2034	
kirby127a_3_1_ax.img	PrC_R	32208	4.0000	220.0000	115.5708	42.5658	
kirby127a_3_1_ax.img	SP_L	15018	1.0000	211.0000	119.8386	47.3432	
kirby127a_3_1_ax.img	SP_R	14231	13.0000	229.0000	128.7269	50.2908	
kirby127a_3_1_ax.img	SM_L	12561	1.0000	200.0000	98.7111	39.9530	
kirby127a_3_1_ax.img	SM_R	14278	0.0000e+00	224.0000	109.1241	43.8206	
kirby127a_3_1_ax.img	A_L	11066	4.0000	189.0000	97.7130	38.4893	
kirby127a_3_1_ax.img	A_R	18678	1.0000	221.0000	103.5447	41.9054	
kirby127a_3_1_ax.img	PrCu_L	10343	2.0000	217.0000	100.1267	39.1566	
kirby127a_3_1_ax.img	PrCu_R	9110	5.0000	221.0000	102.2267	39.0123	
kirby127a_3_1_ax.img	ST_L	21756	0.0000e+00	258.0000	118.0327	47.1535	
kirby127a_3_1_ax.img	ST_R	19091	3.0000	260.0000	134.0160	51.8567	
kirby127a_3_1_ax.img	ST_L_pole	6156	5.0000	218.0000	106.7037	32.6735	
kirby127a_3_1_ax.img	ST_R_pole	6687	1.0000	214.0000	107.8306	32.6828	
kirby127a_3_1_ax.img	MT_L	25670	2.0000	244.0000	117.0490	50.7334	
kirby127a_3_1_ax.img	MT_R	27009	10.0000	254.0000	131.7693	54.4444	
kirby127a_3_1_ax.img	MT_L_pole	4311	19.0000	246.0000	127.3722	45.9289	
kirby127a_3_1_ax.img	MT_R_pole	4799	20.0000	251.0000	132.9862	45.4820	
kirby127a_3_1_ax.img	IT_L	18792	6.0000	244.0000	115.8705	42.8077	
kirby127a_3_1_ax.img	IT_R	17891	5.0000	246.0000	128.4641	44.0361	
kirby127a_3_1_ax.img	PHG_L	1250	32.0000	214.0000	135.2911	27.5007	
kirby127a_3_1_ax.img	PHG_R	1248	15.0000	245.0000	145.8221	30.5832	
kirby127a_3_1_ax.img	ENT_L	930	10.0000	211.0000	137.2013	25.2699	
kirby127a_3_1_ax.img	ENT_R	1041	40.0000	234.0000	144.9827	27.1491	
kirby127a_3_1_ax.img	Fu_L	19272	3.0000	254.0000	117.1000	39.6672	
kirby127a_3_1_ax.img	Fu_R	19272	5.0000	275.0000	132.1984	43.3604	
kirby127a_3_1_ax.img	SO_L	5762	9.0000	207.0000	128.3410	45.1380	
kirby127a_3_1_ax.img	SO_R	6032	10.0000	227.0000	141.8808	46.5267	
kirby127a_3_1_ax.img	MO_L	28478	1.0000	200.0000	108.3054	41.5352	
kirby127a_3_1_ax.img	MO_R	26272	3.0000	227.0000	124.0239	48.6126	
kirby127a_3_1_ax.img	IO_L	6198	3.0000	186.0000	101.0025	37.3344	
kirby127a_3_1_ax.img	IO_R	7859	4.0000	233.0000	128.5728	49.5344	
kirby127a_3_1_ax.img	Cu_L	12082	2.0000	227.0000	120.8783	41.3895	
kirby127a_3_1_ax.img	Cu_R	11658	3.0000	229.0000	118.7818	45.2072	
kirby127a_3_1_ax.img	LG_L	16542	4.0000	254.0000	132.3546	42.8641	
kirby127a_3_1_ax.img	LG_R	13959	0.0000e+00	278.0000	140.8468	50.6944	
kirby127a_3_1_ax.img	rostral_ACC_L	2883	9.0000	212.0000	108.1853	28.0287	
kirby127a_3_1_ax.img	rostral_ACC_R	3639	23.0000	193.0000	101.4284	24.6370	
kirby127a_3_1_ax.img	subcallosal_ACC_L	591	10.0000	253.0000	155.4309	48.0923	
kirby127a_3_1_ax.img	subcallosal_ACC_R	704	22.0000	237.0000	130.8891	35.6009	
kirby127a_3_1_ax.img	subgenual_ACC_L	1782	18.0000	267.0000	159.0101	40.2171	
kirby127a_3_1_ax.img	subgenual_ACC_R	1761	27.0000	295.0000	146.2652	41.5875	
kirby127a_3_1_ax.img	dorsal_ACC_L	15165	15.0000	240.0000	111.3942	37.6526	
kirby127a_3_1_ax.img	dorsal_ACC_R	14337	7.0000	232.0000	104.6248	32.3433	
kirby127a_3_1_ax.img	PCC_L	9274	5.0000	257.0000	142.8394	46.7801	
kirby127a_3_1_ax.img	PCC_R	12058	5.0000	266.0000	138.9374	50.4698	
kirby127a_3_1_ax.img	Insula_L	7241	10.0000	209.0000	102.3419	22.1017	
kirby127a_3_1_ax.img	Insula_R	7082	10.0000	246.0000	112.8027	24.0110	
kirby127a_3_1_ax.img	Amyg_L	1983	42.0000	240.0000	141.5206	18.7834	
kirby127a_3_1_ax.img	Amyg_R	2349	34.0000	259.0000	150.9581	20.2500	
kirby127a_3_1_ax.img	Hippo_L	3972	11.0000	235.0000	139.1885	24.6245	
kirby127a_3_1_ax.img	Hippo_R	3779	28.0000	260.0000	147.3239	25.5617	
kirby127a_3_1_ax.img	Caud_L	3570	14.0000	235.0000	157.0807	24.1810	
kirby127a_3_1_ax.img	Caud_R	3723	24.0000	246.0000	154.5006	22.5121	
kirby127a_3_1_ax.img	Put_L	4385	114.0000	236.0000	169.1809	15.0620	
kirby127a_3_1_ax.img	Put_R	4400	87.0000	240.0000	173.2425	16.6580	
kirby127a_3_1_ax.img	GP_L	1368	150.0000	273.0000	217.7404	14.0643	
kirby127a_3_1_ax.img	GP_R	1478	168.0000	273.0000	225.6158	12.9086	
kirby127a_3_1_ax.img	Thalamus_L	6342	38.0000	268.0000	192.1482	24.4523	
kirby127a_3_1_ax.img	Thalamus_R	6372	34.0000	265.0000	194.3232	27.0116	
kirby127a_3_1_ax.img	HypoThalamus_L	665	85.0000	260.0000	183.7545	29.3965	
kirby127a_3_1_ax.img	HypoThalamus_R	761	73.0000	265.0000	188.7303	28.6582	
kirby127a_3_1_ax.img	BasalForebrain_L	2133	15.0000	295.0000	210.9927	40.3766	
kirby127a_3_1_ax.img	BasalForebrain_R	1880	10.0000	335.0000	207.6252	40.9300	
kirby127a_3_1_ax.img	NucAccumbens_L	712	113.0000	229.0000	169.1686	15.6990	
kirby127a_3_1_ax.img	NucAccumbens_R	782	42.0000	253.0000	170.2135	23.0430	
kirby127a_3_1_ax.img	RedNc_L	350	220.0000	277.0000	251.1924	10.1377	
kirby127a_3_1_ax.img	RedNc_R	430	222.0000	281.0000	254.4944	10.2155	
kirby127a_3_1_ax.img	Snigra_L	387	209.0000	270.0000	246.6925	10.0252	
kirby127a_3_1_ax.img	Snigra_R	256	231.0000	280.0000	252.3991	9.9753	
kirby127a_3_1_ax.img	Cerebellum_R	58504	2.0000	255.0000	119.9705	35.1870	
kirby127a_3_1_ax.img	Cerebellum_L	59435	3.0000	235.0000	109.3871	32.7480	
kirby127a_3_1_ax.img	CP_L	1935	83.0000	296.0000	234.9324	24.3014	
kirby127a_3_1_ax.img	CP_R	2014	106.0000	307.0000	245.0113	24.5482	
kirby127a_3_1_ax.img	Midbrain_L	2273	57.0000	290.0000	216.2012	27.8744	
kirby127a_3_1_ax.img	Midbrain_R	2626	55.0000	302.0000	218.6915	31.4087	
kirby127a_3_1_ax.img	CST_L	1569	191.0000	273.0000	232.1959	12.6214	
kirby127a_3_1_ax.img	CST_R	1427	186.0000	283.0000	240.4037	12.8030	
kirby127a_3_1_ax.img	SCP_L	954	41.0000	252.0000	196.2579	37.8860	
kirby127a_3_1_ax.img	SCP_R	1040	67.0000	280.0000	210.3764	33.7622	
kirby127a_3_1_ax.img	MCP_L	2897	35.0000	275.0000	214.7759	29.0789	
kirby127a_3_1_ax.img	MCP_R	2997	61.0000	299.0000	227.6464	29.2010	
kirby127a_3_1_ax.img	PCT_L	964	198.0000	273.0000	236.0946	12.7477	
kirby127a_3_1_ax.img	PCT_R	852	203.0000	293.0000	242.1155	13.1206	
kirby127a_3_1_ax.img	Medulla_L	2403	25.0000	283.0000	196.0509	37.1295	
kirby127a_3_1_ax.img	Medulla_R	2571	12.0000	286.0000	203.4001	35.8340	
kirby127a_3_1_ax.img	ML_L	842	172.0000	253.0000	219.7118	11.9019	
kirby127a_3_1_ax.img	ML_R	1071	167.0000	266.0000	228.2130	12.4903	
kirby127a_3_1_ax.img	Pons_L	267	103.0000	255.0000	220.5045	19.3483	
kirby127a_3_1_ax.img	Pons_R	648	136.0000	255.0000	211.9167	18.2389	
kirby127a_3_1_ax.img	ACR_L	12600	115.0000	257.0000	209.7654	15.5047	
kirby127a_3_1_ax.img	ACR_R	13280	111.0000	263.0000	207.1446	14.8925	
kirby127a_3_1_ax.img	SCR_L	13461	118.0000	240.0000	188.9013	12.0331	
kirby127a_3_1_ax.img	SCR_R	14350	148.0000	244.0000	193.7092	11.1880	
kirby127a_3_1_ax.img	PCR_L	4400	149.0000	227.0000	188.3852	9.3191	
kirby127a_3_1_ax.img	PCR_R	3772	144.0000	235.0000	207.4219	9.1510	
kirby127a_3_1_ax.img	GCC_L	2584	40.0000	304.0000	227.1393	26.4686	
kirby127a_3_1_ax.img	GCC_R	2748	59.0000	300.0000	223.6642	27.0979	
kirby127a_3_1_ax.img	BCC_L	4120	26.0000	260.0000	199.8736	31.9456	
kirby127a_3_1_ax.img	BCC_R	4487	11.0000	258.0000	200.8171	34.7113	
kirby127a_3_1_ax.img	SCC_L	5427	15.0000	280.0000	212.3123	29.9394	
kirby127a_3_1_ax.img	SCC_R	5932	45.0000	281.0000	224.3979	28.7507	
kirby127a_3_1_ax.img	PVWl_L	392	11.0000	216.0000	131.0399	45.0682	
kirby127a_3_1_ax.img	PVWl_R	392	10.0000	232.0000	143.0460	52.4531	
kirby127a_3_1_ax.img	ALIC_L	2344	142.0000	278.0000	222.3963	21.9805	
kirby127a_3_1_ax.img	ALIC_R	2528	131.0000	263.0000	222.2013	18.3836	
kirby127a_3_1_ax.img	PLIC_L	3389	144.0000	266.0000	215.1944	16.9224	
kirby127a_3_1_ax.img	PLIC_R	3297	160.0000	271.0000	223.3895	14.5145	
kirby127a_3_1_ax.img	RLIC_L	3064	117.0000	256.0000	210.5570	16.6071	
kirby127a_3_1_ax.img	RLIC_R	3100	105.0000	279.0000	233.2505	16.7529	
kirby127a_3_1_ax.img	EC_L	3598	90.0000	238.0000	166.2872	22.1289	
kirby127a_3_1_ax.img	EC_R	3459	107.0000	247.0000	181.8994	21.8058	
kirby127a_3_1_ax.img	CGC_L	3135	95.0000	244.0000	195.9571	27.1542	
kirby127a_3_1_ax.img	CGC_R	3563	81.0000	252.0000	195.0303	28.8304	
kirby127a_3_1_ax.img	CGH_L	1811	108.0000	264.0000	207.7913	27.9957	
kirby127a_3_1_ax.img	CGH_R	1725	122.0000	281.0000	217.8100	32.4410	
kirby127a_3_1_ax.img	Fx/ST_L	1425	71.0000	263.0000	198.5088	28.5076	
kirby127a_3_1_ax.img	Fx/ST_R	1438	45.0000	287.0000	216.0526	32.7371	
kirby127a_3_1_ax.img	Fx_L	903	13.0000	276.0000	152.1463	59.3877	
kirby127a_3_1_ax.img	Fx_R	996	14.0000	277.0000	150.4217	56.4963	
kirby127a_3_1_ax.img	IFO_L	1808	97.0000	261.0000	179.1793	29.6291	
kirby127a_3_1_ax.img	IFO_R	1865	108.0000	285.0000	183.0547	28.3510	
kirby127a_3_1_ax.img	PTR_L	7073	38.0000	237.0000	184.9320	18.1844	
kirby127a_3_1_ax.img	PTR_R	5676	96.0000	262.0000	210.3795	23.7225	
kirby127a_3_1_ax.img	SS_L	3590	61.0000	254.0000	196.3898	24.2395	
kirby127a_3_1_ax.img	SS_R	4043	62.0000	270.0000	224.9225	21.5643	
kirby127a_3_1_ax.img	SFO_L	363	153.0000	245.0000	204.2053	22.4134	
kirby127a_3_1_ax.img	SFO_R	276	127.0000	239.0000	193.6130	23.2602	
kirby127a_3_1_ax.img	SLF_L	6989	98.0000	212.0000	178.7222	13.1158	
kirby127a_3_1_ax.img	SLF_R	7782	120.0000	234.0000	197.5736	13.6107	
kirby127a_3_1_ax.img	Cl_L	419	82.0000	198.0000	140.0544	18.2735	
kirby127a_3_1_ax.img	Cl_R	563	49.0000	197.0000	149.5800	22.1731	
kirby127a_3_1_ax.img	Mammillary_R	104	52.0000	256.0000	179.3837	44.2922	
kirby127a_3_1_ax.img	Mammillary_L	125	98.0000	274.0000	198.3558	37.5727	
kirby127a_3_1_ax.img	LV_Frontal_L	6756	0.0000e+00	218.0000	31.2687	26.8300	
kirby127a_3_1_ax.img	LV_body_L	8321	0.0000e+00	208.0000	26.8118	22.5316	
kirby127a_3_1_ax.img	LV_atrium_L	4559	0.0000e+00	230.0000	26.2527	25.9881	
kirby127a_3_1_ax.img	LV_Occipital_L	418	0.0000e+00	179.0000	40.8075	41.7804	
kirby127a_3_1_ax.img	LV_Inferior_L	834	1.0000	193.0000	70.6230	42.9697	
kirby127a_3_1_ax.img	LV_Frontal_R	5885	1.0000	218.0000	38.5332	29.6808	
kirby127a_3_1_ax.img	LV_body_R	7959	0.0000e+00	220.0000	26.0752	23.2115	
kirby127a_3_1_ax.img	LV_atrium_R	4100	0.0000e+00	245.0000	30.7974	31.2123	
kirby127a_3_1_ax.img	LV_Occipital_R	120	4.0000	207.0000	141.5600	44.0532	
kirby127a_3_1_ax.img	LV_Inferior_R	909	0.0000e+00	242.0000	72.3567	48.0762	
kirby127a_3_1_ax.img	III_ventricle	2418	6.0000	214.0000	73.2938	35.4151	
kirby127a_3_1_ax.img	PVWa_L	836	9.0000	237.0000	150.2299	45.2199	
kirby127a_3_1_ax.img	PVWa_R	867	11.0000	218.0000	152.7687	38.5678	
kirby127a_3_1_ax.img	PVWp_L	785	2.0000	225.0000	129.8960	46.5375	
kirby127a_3_1_ax.img	PVWp_R	650	15.0000	232.0000	130.6543	50.6143	
kirby127a_3_1_ax.img	CerebellumWM_R	13373	84.0000	265.0000	204.2113	25.9861	
kirby127a_3_1_ax.img	CerebellumWM_L	12568	70.0000	250.0000	187.2366	23.5368	
kirby127a_3_1_ax.img	FrontSul_L	15004	0.0000e+00	116.0000	28.9511	16.5722	
kirby127a_3_1_ax.img	FrontSul_R	11232	0.0000e+00	99.0000	27.6766	17.3101	
kirby127a_3_1_ax.img	CentralSul_L	2159	0.0000e+00	92.0000	25.2674	15.2438	
kirby127a_3_1_ax.img	CentralSul_R	1750	1.0000	91.0000	31.6001	17.4947	
kirby127a_3_1_ax.img	SylAntInsularSul_L	1589	1.0000	137.0000	33.0325	20.1865	
kirby127a_3_1_ax.img	SylAntInsularSul_R	1175	2.0000	108.0000	35.8887	19.6852	
kirby127a_3_1_ax.img	SylPostInsularSul_L	1598	1.0000	135.0000	31.4974	18.8025	
kirby127a_3_1_ax.img	SylPostInsularSul_R	1462	1.0000	132.0000	36.0690	20.6196	
kirby127a_3_1_ax.img	SylExtSMG_L	640	0.0000e+00	69.0000	23.2345	15.5229	
kirby127a_3_1_ax.img	SylExtSMG_R	288	1.0000	68.0000	28.7958	16.0944	
kirby127a_3_1_ax.img	ParietSul_L	8739	0.0000e+00	88.0000	27.4541	16.8708	
kirby127a_3_1_ax.img	ParietSul_R	9728	0.0000e+00	98.0000	28.8671	18.0696	
kirby127a_3_1_ax.img	CinguSul_L	1173	1.0000	103.0000	45.2682	19.0120	
kirby127a_3_1_ax.img	CinguSul_R	1419	1.0000	133.0000	42.3173	21.0417	
kirby127a_3_1_ax.img	OcciptSul_L	1934	0.0000e+00	112.0000	32.0993	19.2229	
kirby127a_3_1_ax.img	OcciptSul_R	2054	0.0000e+00	120.0000	34.5400	19.9960	
kirby127a_3_1_ax.img	TempSul_L	1139	1.0000	97.0000	34.5616	17.1574	
kirby127a_3_1_ax.img	TempSul_R	910	2.0000	161.0000	37.2256	16.8987	
kirby127a_3_1_ax.img	Caudate_tail_L	363	45.0000	222.0000	131.9139	34.6275	
kirby127a_3_1_ax.img	Caudate_tail_R	345	16.0000	248.0000	138.8920	44.3680	
kirby127a_3_1_ax.img	Chroid_LVetc_L	444	23.0000	258.0000	104.8297	35.4827	
kirby127a_3_1_ax.img	Chroid_LVetc_R	371	17.0000	224.0000	103.4401	36.2548	
kirby127a_3_1_ax.img	IV_ventricle	2700	3.0000	227.0000	64.2627	40.7481	

